'goals','hat_y_g','hat_y_xG'
0.0,0.98249,1.4
0.0,0.82550,0.9
2.0,1.2475,1.3
2.0,2.666,2.0
2.0,1.714,1.5
1.0,1.65800,1.8
0.0,0.7035,0.7
2.0,1.6895,2.2
1.0,0.8985,1.0
0.0,1.07998,1.0
0.0,0.9595,1.0
2.0,1.9855,2.2
3.0,1.689,1.8
1.0,1.84898,1.9
1.0,1.4195,1.6
1.0,1.182,0.8
1.0,0.94750,0.8
1.0,1.208,0.8
0.0,1.0535,1.0
0.0,1.20800,1.2
2.0,1.07649,1.1
1.0,1.433,1.4
0.0,0.91850,1.1
0.0,1.45200,1.6
1.0,1.0635,1.4
2.0,1.528,1.6
1.0,0.8985,0.8
1.0,1.31149,1.7
1.0,1.182,0.8
0.0,0.83100,1.0
1.0,1.14,1.5
0.0,0.881,0.4
2.0,0.91899,1.0
2.0,1.175,1.0
1.0,1.248,1.0
0.0,1.04700,1.0
0.0,1.069,0.9
1.0,1.134,1.4
2.0,1.3995,1.2
1.0,1.94349,2.4
2.0,1.1455,1.0
1.0,1.698,1.7
0.0,1.15649,1.3
4.0,1.7535,1.6
0.0,1.0035,1.0
2.0,0.577,0.6
1.0,0.99649,1.0
1.0,1.06998,1.0
0.0,0.94100,0.8
1.0,0.8585,1.0
1.0,0.91550,1.4
1.0,1.0525,1.7
1.0,0.869,1.2
1.0,1.2525,1.5
0.0,0.9035,0.8
0.0,0.80299,0.7
0.0,1.2175,0.8
1.0,1.337,1.4
2.0,1.15,1.6
3.0,0.84000,1.1
4.0,1.0295,1.0
2.0,1.71200,1.9
1.0,1.509,1.4
1.0,1.149,0.9
3.0,2.035,2.3
1.0,1.02349,1.5
1.0,1.267,1.8
1.0,0.90949,1.1
3.0,1.593,1.5
0.0,1.4895,1.7
2.0,0.91899,0.8
0.0,1.955,1.7
2.0,0.99,1.6
0.0,1.349,1.8
0.0,1.0275,0.9
0.0,0.7875,1.4
1.0,0.93399,1.4
1.0,1.346,1.3
2.0,0.85949,1.2
1.0,1.188,1.1
1.0,2.1825,1.5
0.0,1.0755,0.9
2.0,0.99899,0.8
0.0,1.22000,0.9
1.0,1.1125,1.2
3.0,1.716,2.2
0.0,0.98000,0.8
1.0,0.782,1.0
1.0,1.0435,0.7
2.0,0.79,1.2
0.0,1.029,0.9
1.0,1.5,2.2
1.0,1.242,1.0
1.0,1.342,1.8
1.0,1.23549,1.4
2.0,1.35399,1.7
2.0,0.70300,0.6
0.0,1.27300,1.7
1.0,1.5625,2.0
0.0,0.6935,0.9
2.0,0.90150,0.5
0.0,0.8755,0.8
2.0,1.68649,1.9
4.0,1.1315,0.6
1.0,0.828,0.8
1.0,0.656,0.3
1.0,1.2945,1.0
1.0,0.52899,0.7
2.0,0.88550,0.9
3.0,1.228,1.2
0.0,0.851,1.1
1.0,0.8705,0.6
0.0,1.45298,1.3
1.0,1.49299,2.0
0.0,0.768,0.7
0.0,0.98049,0.7
3.0,1.88350,2.0
1.0,1.3685,1.5
1.0,1.038,1.9
1.0,0.89499,0.3
0.0,1.299,1.9
2.0,1.384,0.9
1.0,1.1715,1.3
0.0,0.87249,0.7
0.0,0.958,0.7
1.0,0.76850,0.7
1.0,0.96300,1.2
0.0,1.28900,1.3
0.0,1.05800,1.3
1.0,0.88450,0.8
1.0,1.224,1.1
0.0,0.8275,0.8
1.0,0.8435,1.5
0.0,1.5575,1.0
1.0,0.8135,0.9
2.0,0.97399,1.3
2.0,1.3575,0.8
1.0,1.034,1.1
0.0,0.84749,0.9
3.0,0.87200,1.1
1.0,0.9205,0.4
1.0,1.14849,0.8
0.0,1.0375,0.8
0.0,1.303,1.2
0.0,0.8795,1.0
3.0,2.027,2.0
0.0,0.88449,0.8
1.0,0.773,0.6
2.0,3.2495,3.7
0.0,1.5455,1.3
1.0,1.12700,0.9
0.0,1.267,1.4
3.0,2.034,1.9
3.0,1.31998,1.6
4.0,0.8145,0.8
2.0,1.232,0.9
0.0,1.406,1.2
1.0,1.921,1.8
0.0,1.052,1.1
2.0,1.1375,1.2
1.0,0.96,1.0
3.0,1.1065,1.1
0.0,1.659,1.3
0.0,1.301,2.0
1.0,1.66298,2.1
3.0,1.06450,1.6
1.0,1.05500,1.0
2.0,1.0205,0.8
1.0,0.93499,1.3
2.0,1.58550,1.4
1.0,0.89349,1.0
0.0,0.793,0.7
2.0,1.0045,0.7
0.0,1.45650,1.7
2.0,1.05549,1.5
3.0,0.944,1.1
0.0,0.8275,0.4
0.0,1.31950,1.5
2.0,2.0615,1.9
1.0,1.84399,1.5
3.0,1.371,1.6
1.0,1.1735,1.3
0.0,1.117,1.3
1.0,1.902,1.9
1.0,0.8135,1.2
2.0,1.33950,2.0
1.0,0.893,1.1
0.0,1.264,0.8
2.0,1.582,0.9
0.0,1.084,0.7
4.0,1.43698,1.0
0.0,0.776,0.6
2.0,1.387,1.7
0.0,0.82,1.5
3.0,1.099,0.9
2.0,1.564,1.1
3.0,1.7305,1.9
1.0,0.87149,1.6
0.0,0.94200,0.6
0.0,1.25,1.2
0.0,1.03649,1.1
0.0,1.3515,0.9
0.0,1.161,0.8
0.0,1.174,0.8
2.0,1.58950,1.5
1.0,0.9785,0.5
0.0,0.83949,1.2
1.0,1.00700,0.8
2.0,0.93800,1.1
3.0,1.2265,1.3
2.0,1.26598,1.2
2.0,1.409,2.2
0.0,0.545,0.7
0.0,1.1205,0.7
1.0,1.1525,1.3
0.0,0.94850,1.4
0.0,0.7455,0.6
0.0,1.013,1.0
2.0,1.52349,1.6
4.0,1.482,2.1
0.0,1.448,1.2
1.0,1.659,1.9
2.0,0.84800,0.7
2.0,1.453,2.3
0.0,1.047,1.9
1.0,1.14800,0.9
2.0,1.5955,1.9
1.0,1.2465,1.4
3.0,1.625,1.8
0.0,1.1785,0.8
0.0,1.48398,1.1
0.0,0.90199,0.9
0.0,0.732,0.8
1.0,1.612,1.6
1.0,0.6205,0.8
3.0,1.63350,1.5
1.0,1.2055,1.1
1.0,1.19250,1.2
1.0,0.84049,1.1
2.0,1.1625,0.8
1.0,0.784,0.7
0.0,0.81400,1.4
0.0,0.83800,0.7
1.0,1.24250,1.5
1.0,0.95749,0.4
0.0,1.1535,1.6
2.0,1.7995,2.2
2.0,1.181,1.2
0.0,1.7685,1.9
2.0,1.51549,1.6
3.0,1.0745,0.9
0.0,0.87100,0.7
3.0,1.53549,1.7
1.0,1.1905,1.0
0.0,0.87650,0.7
1.0,1.201,0.9
1.0,0.9065,1.1
0.0,1.017,1.0
0.0,1.182,0.8
3.0,1.185,0.8
1.0,1.5115,1.8
1.0,1.184,0.7
0.0,0.82550,0.9
4.0,1.004,1.1
0.0,1.04500,0.8
0.0,0.982,0.7
1.0,0.86,0.4
2.0,0.647,0.6
2.0,1.21,1.2
2.0,1.2075,1.2
1.0,1.25749,1.3
1.0,0.898,1.0
2.0,1.1545,0.9
0.0,0.84599,0.9
1.0,0.7125,0.7
0.0,1.172,1.3
6.0,2.5065,2.1
2.0,1.5365,1.3
4.0,1.69400,1.9
2.0,1.8805,1.8
2.0,0.97300,0.9
0.0,0.68350,0.5
4.0,0.7545,0.7
0.0,0.7985,0.8
4.0,0.88700,0.7
1.0,0.90999,0.8
3.0,1.6275,1.9
1.0,0.737,1.4
2.0,1.387,1.6
2.0,1.33150,1.3
1.0,1.38649,0.8
2.0,1.2905,1.2
2.0,1.2925,1.7
2.0,1.99549,1.6
1.0,0.97199,1.4
1.0,0.5325,0.6
0.0,0.732,0.3
3.0,1.53949,1.4
0.0,1.242,1.7
1.0,1.349,1.0
1.0,1.58500,1.5
0.0,1.254,1.6
1.0,1.073,0.8
0.0,0.844,0.8
1.0,1.0325,1.4
1.0,1.0365,0.7
0.0,0.967,1.1
0.0,2.05,2.3
3.0,1.46350,1.7
1.0,1.2105,0.7
1.0,1.2,0.7
0.0,1.49299,1.1
1.0,1.034,0.8
0.0,0.8965,0.5
2.0,1.29,1.2
0.0,0.945,0.5
1.0,1.3025,1.3
1.0,1.1595,1.3
0.0,0.7835,1.4
2.0,0.98500,1.1
5.0,0.9475,0.5
1.0,1.084,1.7
0.0,1.1425,0.7
1.0,1.60100,1.5
0.0,0.638,0.8
1.0,0.86900,1.1
1.0,1.1845,1.1
0.0,1.1455,1.2
2.0,1.164,0.7
0.0,1.148,0.8
0.0,1.1435,0.7
1.0,1.157,1.6
0.0,0.80899,0.7
2.0,0.93350,1.2
1.0,1.2105,1.3
2.0,1.88000,2.2
1.0,2.316,2.1
2.0,2.007,1.8
1.0,1.86999,2.3
2.0,1.393,1.7
3.0,1.9495,1.9
0.0,1.0115,1.1
1.0,0.861,1.2
1.0,1.1275,1.2
1.0,1.2235,1.9
2.0,1.02300,1.5
1.0,1.6575,2.2
1.0,2.2245,2.0
1.0,0.993,1.0
0.0,0.94149,1.1
1.0,0.8,0.3
3.0,1.3755,1.6
1.0,1.376,1.6
5.0,0.8815,0.8
1.0,0.908,1.0
1.0,1.261,1.7
1.0,1.3965,2.1
0.0,1.075,1.6
1.0,1.156,1.1
0.0,1.1765,0.9
1.0,1.2285,1.2
2.0,1.0355,1.3
1.0,1.24949,1.0
1.0,0.9135,0.8
0.0,0.883,0.9
1.0,1.6715,1.2
1.0,1.07750,0.9
3.0,0.74649,0.8
2.0,1.406,1.3
2.0,0.94500,1.2
2.0,1.68249,2.2
2.0,1.5225,1.4
1.0,1.0935,1.0
2.0,1.1515,1.1
2.0,0.75150,1.0
1.0,0.787,0.6
1.0,1.27300,1.4
1.0,0.83700,0.7
2.0,2.82749,2.6
1.0,0.9775,0.8
2.0,0.6875,0.8
2.0,1.2155,1.0
1.0,1.017,0.9
0.0,1.03349,1.4
0.0,1.0065,1.1
0.0,1.267,1.6
1.0,0.93449,0.7
1.0,1.1205,0.7
1.0,1.002,1.1
0.0,0.81099,0.8
2.0,1.0615,1.1
0.0,0.88350,1.3
0.0,1.139,1.7
2.0,0.961,0.7
1.0,0.96650,1.3
0.0,0.95600,0.8
1.0,1.0115,0.9
1.0,1.61649,1.0
2.0,1.2715,1.3
3.0,1.2715,1.8
3.0,1.02300,1.3
3.0,1.265,1.4
2.0,1.17449,1.1
2.0,1.065,1.1
4.0,1.69349,1.7
0.0,0.8985,1.0
2.0,1.11599,1.1
3.0,0.9545,0.6
1.0,0.8225,1.2
2.0,1.062,1.3
1.0,0.79499,0.6
0.0,1.2725,1.3
1.0,0.9615,1.1
1.0,1.1705,1.3
2.0,1.27349,1.8
0.0,0.8875,1.1
0.0,0.8895,0.6
0.0,1.015,0.9
0.0,0.7035,0.9
3.0,1.43649,1.1
1.0,1.475,1.9
1.0,0.7715,0.5
1.0,1.07798,1.5
0.0,0.77500,0.6
1.0,1.535,1.3
1.0,1.35849,1.1
1.0,0.91550,1.6
1.0,1.5915,1.8
1.0,1.20949,1.4
2.0,1.259,1.4
1.0,1.3625,1.2
2.0,1.2885,0.7
1.0,1.0365,0.8
1.0,1.73450,1.7
0.0,0.91550,0.7
0.0,1.0045,0.6
0.0,1.36550,1.7
1.0,1.10550,1.3
3.0,2.17049,2.4
1.0,1.3545,1.2
1.0,1.83599,1.6
2.0,1.57750,1.5
2.0,0.95849,0.7
0.0,0.8185,1.3
1.0,0.92649,1.0
1.0,0.83200,0.7
2.0,0.97050,1.8
1.0,0.921,0.8
1.0,0.6315,0.7
2.0,1.5605,1.8
0.0,0.65300,0.5
1.0,1.7335,2.1
0.0,1.08599,1.0
0.0,1.06,0.8
4.0,1.544,0.8
3.0,1.71299,1.9
1.0,1.02749,1.0
3.0,1.607,1.9
0.0,0.8285,0.7
4.0,1.609,2.0
3.0,0.7785,0.6
2.0,1.17649,0.8
0.0,1.13,1.1
1.0,1.62000,1.4
0.0,1.034,1.1
0.0,1.241,1.2
3.0,1.2085,1.4
0.0,1.07100,1.4
3.0,1.1715,1.2
5.0,1.4995,1.2
3.0,0.94149,0.8
1.0,2.64050,2.7
0.0,1.0255,1.5
1.0,1.1925,1.4
3.0,0.9355,0.4
2.0,1.61700,1.9
3.0,1.42000,1.6
1.0,1.207,1.1
4.0,1.77100,2.0
2.0,1.54198,1.8
2.0,0.797,1.1
1.0,1.139,0.8
3.0,1.00800,0.5
1.0,0.7295,0.6
1.0,0.8795,0.6
3.0,1.093,0.7
2.0,1.247,0.8
3.0,0.732,1.2
3.0,1.355,1.6
0.0,1.5035,1.7
0.0,1.2125,1.2
1.0,1.529,0.8
2.0,1.39150,1.7
5.0,1.3545,1.6
0.0,1.122,1.3
1.0,0.672,0.8
0.0,0.95749,0.7
0.0,1.1775,0.9
1.0,1.119,0.5
0.0,0.84950,1.1
1.0,1.202,1.0
0.0,0.89350,1.3
3.0,1.43,1.1
1.0,0.7715,0.5
2.0,1.41400,0.9
2.0,0.743,0.8
3.0,1.437,1.3
1.0,2.84996,2.5
0.0,1.2745,1.1
1.0,0.88550,0.8
0.0,0.9125,0.7
1.0,1.19498,1.5
0.0,0.756,0.5
3.0,1.839,1.6
2.0,1.4515,1.3
0.0,1.18800,1.0
2.0,0.97000,1.1
1.0,0.68599,0.3
3.0,1.64849,1.7
1.0,1.36150,1.3
3.0,1.0235,1.0
4.0,0.88599,0.6
2.0,1.1655,0.8
0.0,1.157,1.2
0.0,1.2875,0.8
2.0,1.61898,1.3
2.0,0.7365,0.5
1.0,0.8205,0.9
2.0,1.20200,1.5
0.0,0.9775,1.4
2.0,1.78300,1.7
0.0,0.74749,1.1
1.0,1.58,1.4
1.0,1.1465,1.0
1.0,1.12449,1.4
1.0,1.034,0.8
2.0,2.0925,2.2
2.0,1.3425,0.7
0.0,0.924,0.8
3.0,0.94849,1.1
1.0,1.4255,1.3
0.0,1.236,1.7
4.0,1.2365,1.2
0.0,1.396,1.6
0.0,1.31750,1.2
0.0,0.985,0.9
1.0,1.363,1.2
1.0,2.59300,3.7
2.0,0.78499,1.5
2.0,1.2175,0.9
2.0,1.6515,1.7
3.0,1.22450,0.8
2.0,2.2425,1.9
1.0,1.43049,0.7
4.0,1.80097,2.1
1.0,1.073,0.6
1.0,0.98049,1.2
2.0,1.1005,1.2
1.0,1.455,1.8
1.0,1.07050,1.5
0.0,0.7565,1.1
0.0,1.2545,0.8
0.0,1.14750,1.1
2.0,1.0815,0.9
0.0,0.9385,1.0
0.0,1.55749,1.2
2.0,1.4105,2.0
1.0,1.292,1.3
1.0,0.914,0.5
0.0,1.43298,0.7
2.0,1.00100,1.3
0.0,0.907,1.0
0.0,0.91899,0.7
0.0,1.07198,0.7
1.0,1.2585,1.1
2.0,1.1595,0.9
3.0,0.74049,1.0
0.0,1.0685,1.1
0.0,1.3015,0.9
2.0,1.40100,1.5
0.0,1.00349,0.9
1.0,0.99149,1.5
2.0,0.84750,0.4
2.0,1.365,1.4
1.0,1.717,1.3
0.0,0.94849,1.1
0.0,1.27100,1.5
2.0,1.0955,1.4
4.0,1.0075,1.3
0.0,1.41,1.9
0.0,0.5995,0.4
3.0,1.26650,1.1
0.0,1.1145,1.3
3.0,2.261,1.9
3.0,1.1265,1.4
0.0,1.069,0.9
2.0,0.9785,0.6
2.0,1.376,1.2
0.0,1.04700,1.3
0.0,1.3205,1.4
0.0,0.92650,0.6
0.0,0.99700,0.8
3.0,1.156,1.2
1.0,0.76950,1.3
0.0,1.532,2.2
1.0,1.74200,1.6
2.0,1.3805,1.2
1.0,1.1105,1.3
1.0,1.13098,1.2
2.0,0.9295,0.9
0.0,1.0465,0.7
1.0,0.8375,0.4
2.0,1.17449,1.2
2.0,1.42949,1.8
1.0,1.4365,1.2
2.0,1.332,1.3
1.0,1.3965,1.3
0.0,1.043,0.7
3.0,1.5315,2.3
1.0,1.03949,0.9
0.0,0.975,1.2
5.0,1.52,1.8
1.0,1.209,1.2
0.0,1.4355,2.3
1.0,1.017,1.1
0.0,1.3285,1.4
3.0,1.074,1.1
2.0,1.7335,2.2
0.0,1.645,1.7
1.0,2.271,1.8
0.0,1.2715,1.1
1.0,1.6445,1.9
2.0,0.91199,0.7
0.0,1.00949,1.5
1.0,1.26549,1.4
2.0,1.21099,1.5
3.0,1.041,1.1
3.0,1.2955,1.4
3.0,1.089,1.4
2.0,1.224,1.2
1.0,0.899,0.5
1.0,0.84000,0.9
0.0,1.3875,1.6
0.0,0.6695,0.7
1.0,1.0415,0.9
1.0,1.0355,1.0
1.0,0.87349,1.2
1.0,1.35,1.7
0.0,1.1775,1.3
1.0,1.0745,1.1
3.0,1.077,0.8
0.0,2.18950,1.9
0.0,0.99899,1.5
1.0,2.1195,2.1
0.0,0.789,1.1
0.0,1.186,0.9
1.0,1.319,1.3
0.0,0.8695,0.6
2.0,0.85450,0.6
0.0,0.94000,0.7
0.0,1.355,1.2
0.0,0.852,0.7
2.0,1.26549,1.2
0.0,1.02,0.8
0.0,0.90850,0.8
1.0,1.832,2.3
1.0,1.3725,1.0
3.0,1.52450,1.6
1.0,1.201,1.3
1.0,1.28149,1.3
0.0,1.16550,0.8
1.0,1.231,1.4
2.0,1.204,1.1
1.0,0.87149,1.0
1.0,1.1235,1.5
2.0,1.46099,1.7
1.0,1.346,1.3
3.0,1.4285,1.7
1.0,1.30097,0.8
0.0,1.14049,1.0
1.0,2.14050,1.6
2.0,1.83700,2.4
1.0,1.11799,1.0
1.0,1.4015,1.4
1.0,0.686,0.6
1.0,1.5495,2.2
3.0,1.6715,1.6
2.0,0.807,0.4
2.0,1.0205,1.2
0.0,1.01300,1.3
0.0,0.7945,1.0
0.0,0.88650,0.8
3.0,1.076,0.7
1.0,1.454,0.7
2.0,1.4825,1.4
0.0,1.495,1.7
2.0,0.883,0.7
2.0,1.374,1.3
1.0,0.65599,1.3
1.0,0.7825,1.0
1.0,0.9875,0.9
2.0,0.96900,1.2
1.0,1.02100,0.7
1.0,1.39800,1.6
4.0,1.221,1.3
5.0,1.66298,1.7
0.0,0.836,1.1
0.0,0.94798,1.3
1.0,0.94349,1.3
2.0,0.81300,0.7
1.0,0.91749,0.6
2.0,1.637,1.3
1.0,1.28700,1.9
0.0,1.001,1.1
1.0,0.804,0.6
1.0,1.96299,1.9
1.0,1.8555,2.0
3.0,0.88999,0.9
1.0,1.191,1.2
3.0,1.18649,1.3
0.0,0.866,1.2
0.0,0.73100,0.5
1.0,1.1035,1.4
3.0,0.95699,0.6
0.0,0.819,0.7
2.0,0.91550,0.7
2.0,1.047,1.0
1.0,1.70450,1.2
1.0,1.52,1.9
1.0,0.6925,0.5
0.0,0.993,1.4
0.0,0.8215,0.5
1.0,0.9635,1.0
0.0,1.2045,1.4
4.0,0.90850,1.3
3.0,1.6595,2.2
2.0,1.0565,1.5
1.0,0.7545,0.7
2.0,1.2865,1.2
2.0,1.214,1.6
1.0,1.33150,1.3
1.0,1.267,1.2
1.0,1.5035,1.3
2.0,1.23699,0.8
2.0,1.159,1.3
0.0,0.93549,1.1
1.0,1.3285,0.9
1.0,1.004,1.4
2.0,0.933,1.1
1.0,1.3205,0.7
2.0,0.6615,0.3
0.0,1.336,1.3
0.0,0.9935,0.8
0.0,1.2285,1.0
1.0,0.89350,0.5
1.0,2.29600,1.9
2.0,1.7515,2.1
1.0,0.87349,1.0
1.0,1.453,1.1
0.0,1.0865,1.1
0.0,0.88600,1.0
1.0,1.4555,1.8
1.0,0.74449,0.5
2.0,0.754,0.6
1.0,1.47,1.7
3.0,1.41200,1.4
1.0,1.161,1.3
0.0,1.166,1.1
1.0,0.8365,0.8
1.0,1.085,0.9
2.0,1.0195,0.7
3.0,1.59950,1.5
2.0,0.98799,0.6
0.0,0.986,1.2
0.0,1.483,1.6
1.0,1.6405,2.5
2.0,1.86700,2.0
2.0,2.628,2.7
1.0,0.9615,0.9
2.0,1.491,1.4
1.0,1.25,1.6
0.0,0.83249,1.0
1.0,1.10199,1.6
2.0,1.2695,1.6
3.0,0.94650,1.9
1.0,1.4655,1.5
0.0,1.319,0.9
2.0,0.921,1.2
1.0,1.1735,1.0
1.0,0.9765,1.2
1.0,0.98349,0.9
0.0,1.1275,0.9
0.0,1.70949,1.5
2.0,0.8605,0.9
1.0,0.89,1.0
1.0,1.44250,1.9
2.0,1.2475,1.6
1.0,1.22,1.8
1.0,0.90599,1.2
4.0,1.03349,0.9
4.0,1.284,1.3
1.0,0.83149,0.8
2.0,0.80300,1.5
3.0,1.0615,0.7
1.0,2.1335,1.8
0.0,1.4625,1.1
1.0,1.20200,1.1
0.0,1.196,1.3
2.0,1.056,1.1
1.0,1.15,1.3
0.0,1.72800,2.1
3.0,1.159,1.5
0.0,1.5155,2.0
0.0,0.92699,0.7
1.0,1.68049,1.9
1.0,1.4215,1.5
1.0,1.3455,1.0
1.0,1.0045,1.1
1.0,0.889,1.2
2.0,0.76,1.0
1.0,0.98100,1.4
0.0,0.94250,0.8
0.0,0.751,0.9
2.0,1.86549,1.9
1.0,1.0505,1.0
0.0,1.24250,1.0
1.0,0.78899,0.6
1.0,1.385,1.4
2.0,1.22549,0.9
2.0,2.246,1.8
2.0,0.72649,0.7
2.0,1.267,0.7
0.0,1.403,1.6
5.0,1.168,1.2
2.0,1.46099,1.6
1.0,1.7835,2.4
1.0,1.54700,2.4
2.0,0.92800,1.2
0.0,0.977,1.0
5.0,1.11550,0.7
2.0,0.92749,1.2
1.0,1.22450,1.5
0.0,0.8605,0.9
2.0,1.698,2.0
0.0,0.8365,0.9
0.0,0.8125,0.6
1.0,1.144,1.1
3.0,1.5985,1.9
1.0,1.1255,1.4
0.0,1.319,0.9
0.0,0.99499,0.8
0.0,1.0795,1.3
0.0,1.079,1.0
0.0,1.249,1.1
2.0,2.202,1.5
1.0,1.3795,1.5
0.0,1.02900,0.8
0.0,0.89599,1.3
1.0,1.30598,1.5
3.0,0.70749,1.0
0.0,1.0635,1.3
0.0,1.093,1.1
0.0,1.14049,0.9
1.0,0.8885,1.1
1.0,0.874,1.0
1.0,1.464,2.1
2.0,1.76198,1.4
0.0,0.9045,0.5
1.0,1.1925,1.1
1.0,0.71949,0.9
0.0,1.1705,1.0
0.0,0.877,0.7
1.0,1.7805,1.1
0.0,1.041,0.9
2.0,1.058,0.8
2.0,1.0635,1.1
1.0,0.9375,1.5
1.0,1.1905,0.7
1.0,1.14800,1.0
1.0,1.2845,1.0
3.0,1.5085,0.9
0.0,0.74649,0.6
2.0,1.0295,1.4
1.0,1.12249,0.9
0.0,0.909,0.7
0.0,1.57798,1.8
1.0,1.2715,1.4
0.0,1.1215,0.8
3.0,1.164,1.0
2.0,1.86999,2.6
0.0,0.8695,1.0
1.0,1.429,1.1
2.0,1.3215,1.2
1.0,1.076,0.8
1.0,0.86999,0.5
0.0,1.5345,1.5
1.0,0.9475,1.1
0.0,1.3135,1.8
1.0,1.1655,0.6
0.0,1.30549,1.2
4.0,1.37199,1.2
1.0,0.71800,1.4
0.0,1.355,1.6
2.0,1.8745,1.6
2.0,1.3535,0.8
0.0,0.85500,0.9
2.0,1.24149,1.4
1.0,0.757,0.7
3.0,1.71150,2.1
0.0,1.2305,1.0
0.0,0.617,0.4
0.0,1.421,1.1
3.0,2.58297,2.6
0.0,1.064,1.7
0.0,1.054,1.3
1.0,1.3135,1.3
1.0,1.116,1.5
2.0,1.4625,1.2
3.0,0.88450,1.0
0.0,1.16,1.4
1.0,1.3535,1.3
2.0,1.2305,1.2
1.0,2.1155,1.9
5.0,0.97999,1.3
0.0,1.06049,0.7
0.0,0.83149,0.5
4.0,1.10950,1.2
3.0,1.3325,1.4
2.0,0.798,1.1
1.0,1.266,0.8
2.0,1.6765,2.0
2.0,1.3295,1.3
1.0,1.0785,1.2
0.0,1.201,1.4
2.0,1.5095,2.2
1.0,0.91750,0.9
1.0,0.736,0.5
0.0,1.439,0.9
0.0,2.0445,2.6
0.0,1.24299,0.9
1.0,1.09350,0.7
2.0,1.18549,1.3
1.0,1.537,1.1
3.0,1.218,1.3
0.0,0.8385,0.7
2.0,1.1255,1.0
0.0,0.807,0.6
2.0,1.09500,0.8
0.0,1.38200,2.0
0.0,0.85749,0.5
2.0,1.347,1.4
0.0,1.60098,1.2
1.0,1.018,1.4
1.0,0.925,0.9
2.0,0.68,0.5
1.0,1.691,1.7
0.0,1.1085,1.1
2.0,0.87349,0.7
0.0,1.0585,1.0
4.0,0.788,0.6
1.0,0.91550,0.6
0.0,0.88549,0.9
0.0,0.7025,0.7
3.0,0.99499,2.0
1.0,0.7075,1.2
2.0,1.07900,1.4
0.0,1.5045,1.5
2.0,1.2455,1.4
2.0,1.55749,1.9
0.0,1.13350,0.7
2.0,1.1975,1.1
0.0,1.39698,1.0
0.0,1.4195,1.5
0.0,1.0035,0.6
3.0,1.15849,1.1
3.0,1.104,0.8
3.0,1.33550,1.1
0.0,1.4095,1.7
1.0,1.07100,1.5
1.0,0.93449,1.2
0.0,1.4565,1.5
0.0,1.264,1.8
0.0,1.464,1.3
2.0,1.384,1.3
0.0,1.8215,2.1
0.0,1.4235,1.7
2.0,1.7635,1.2
0.0,1.175,1.7
0.0,0.74049,0.7
2.0,1.13000,1.0
1.0,1.61649,0.8
0.0,1.0745,0.9
1.0,1.9945,1.4
1.0,1.2385,1.2
0.0,0.998,0.7
3.0,0.761,0.5
1.0,0.9705,0.8
2.0,0.98300,0.7
0.0,1.7555,1.4
1.0,1.214,0.8
4.0,1.59449,1.7
2.0,0.87750,0.9
1.0,0.9635,1.1
2.0,1.034,0.9
3.0,0.9765,0.9
3.0,1.41,1.8
1.0,1.11849,0.9
3.0,0.98000,0.9
2.0,0.9715,0.7
0.0,1.2875,1.0
2.0,1.5975,1.6
2.0,1.073,0.9
2.0,0.9385,0.6
1.0,1.1075,1.3
1.0,1.2355,0.6
2.0,1.5215,2.1
0.0,1.184,1.3
3.0,0.9155,0.8
0.0,0.9115,1.5
2.0,2.02750,2.1
2.0,0.88000,0.8
2.0,0.80249,0.6
0.0,1.14049,0.9
1.0,1.228,0.8
1.0,1.20050,1.1
1.0,0.84400,0.9
0.0,1.273,1.4
2.0,0.73349,0.8
1.0,1.576,2.5
2.0,2.09250,2.3
0.0,0.741,0.8
1.0,0.942,0.9
1.0,1.2845,1.3
1.0,0.98899,1.4
1.0,1.70797,2.2
0.0,1.022,0.8
2.0,0.98049,0.9
1.0,1.3955,1.5
2.0,1.2495,1.1
2.0,1.32198,1.6
3.0,1.562,1.8
0.0,1.0025,1.6
1.0,1.0165,1.3
1.0,1.1635,1.1
4.0,0.9355,1.2
2.0,0.974,1.4
1.0,1.13150,0.8
0.0,0.92899,0.9
2.0,1.35849,1.2
4.0,1.188,1.2
3.0,1.4615,0.9
1.0,1.494,0.7
1.0,1.1195,1.1
1.0,1.377,0.6
4.0,1.0865,0.9
3.0,1.389,0.9
3.0,0.9695,1.0
5.0,2.13696,1.8
3.0,1.2845,1.2
0.0,0.86649,1.0
1.0,1.321,1.4
2.0,0.8115,0.8
3.0,2.6855,2.1
8.0,1.48499,0.7
1.0,0.99750,0.6
1.0,0.66450,0.5
2.0,0.89050,0.9
2.0,1.178,1.3
1.0,0.9055,1.4
1.0,1.0705,0.8
2.0,1.357,0.9
0.0,1.29749,1.7
0.0,0.842,0.7
1.0,1.28100,1.4
2.0,1.1535,1.3
0.0,1.207,1.2
2.0,0.766,0.5
4.0,1.21299,0.8
3.0,1.1375,1.0
0.0,1.533,1.2
1.0,0.931,0.5
1.0,1.421,1.8
2.0,0.7125,0.6
3.0,2.63100,2.8
1.0,1.28850,1.6
1.0,0.8145,0.9
0.0,0.7,1.3
3.0,0.83549,0.6
0.0,0.983,0.8
2.0,1.308,1.4
2.0,0.76950,0.8
3.0,1.69600,2.0
3.0,1.8375,1.4
7.0,1.554,1.9
0.0,1.1435,1.1
2.0,1.147,0.9
0.0,1.131,1.3
1.0,1.488,1.0
2.0,0.92899,1.1
1.0,1.718,2.1
1.0,1.1525,1.0
0.0,0.98800,0.8
